task_id,date,site_id,machine_id,machine_class,operator_id,task_type,unit,quantity,ground_condition,rain_prev_24h_mm,planned_start,planned_duration_min,actual_start,actual_end,actual_duration_min,productive_min,completed_quantity,status,avg_temp_c,rain_during_task_mm,assigned_by
T00618,2025-05-24,S03,DZ002,dozer,OP1010,grading,m2,1045,rocky,0.0,2025-05-24 13:45:00,125,2025-05-24 14:20:00,2025-05-24 16:43:00,143.0,104,1045.0,completed,33.8,0.0,ADMIN01
T00619,2025-05-24,S01,BH001,backhoe_loader,OP1011,trenching,m3,45,dry,0.0,2025-05-24 08:08:00,162,2025-05-24 08:07:00,2025-05-24 10:46:00,159.0,142,45.0,completed,34.2,0.0,ADMIN01
T00620,2025-05-24,S01,BH001,backhoe_loader,OP1011,trenching,m3,45,dry,0.0,2025-05-24 11:45:00,162,2025-05-24 10:55:00,2025-05-24 14:21:00,206.0,144,45.0,completed,38.3,0.0,ADMIN01
T00621,2025-05-24,S01,BH001,backhoe_loader,OP1011,backfilling,m3,90,dry,0.0,2025-05-24 14:37:00,185,2025-05-24 14:27:00,,,137,67.6,partial,39.4,0.0,ADMIN01
T00622,2025-05-24,S02,BH002,backhoe_loader,OP1012,trenching,m3,60,dry,0.0,2025-05-24 08:08:00,216,2025-05-24 08:08:00,2025-05-24 11:43:00,215.0,187,60.0,completed,28.1,0.0,ADMIN01
T00623,2025-05-24,S02,BH002,backhoe_loader,OP1012,backfilling,m3,100,dry,0.0,2025-05-24 12:39:00,206,2025-05-24 11:49:00,,,156,80.7,partial,29.8,8.3,ADMIN01
T00624,2025-05-26,S01,EXC001,mini_excavator,OP1001,excavation,m3,50,dry,0.0,2025-05-26 08:08:00,240,2025-05-26 08:08:00,2025-05-26 12:28:00,260.0,199,50.0,completed,34.7,0.0,ADMIN01
T00625,2025-05-26,S01,EXC001,mini_excavator,OP1001,trenching,m3,25,dry,0.0,2025-05-26 13:03:00,150,2025-05-26 13:19:00,2025-05-26 16:10:00,171.0,148,25.0,completed,38.0,0.0,ADMIN01
T00626,2025-05-26,S01,EXC002,excavator,OP1005,truck_loading,m3,280,dry,0.0,2025-05-26 08:08:00,224,2025-05-26 08:07:00,2025-05-26 14:01:00,354.0,222,280.0,completed,35.1,0.0,ADMIN01
T00627,2025-05-26,S01,EXC002,excavator,OP1005,trenching,m3,115,dry,0.0,2025-05-26 12:47:00,184,2025-05-26 14:10:00,,,136,93.8,partial,38.0,0.0,ADMIN01
T00628,2025-05-26,S02,EXC003,excavator,OP1014,excavation,m3,190,wet,9.8,2025-05-26 08:08:00,195,2025-05-26 08:08:00,2025-05-26 13:29:00,321.0,191,190.0,completed,30.1,0.0,ADMIN01
T00629,2025-05-26,S02,EXC003,excavator,OP1014,trenching,m3,70,wet,9.8,2025-05-26 12:18:00,112,2025-05-26 13:37:00,2025-05-26 15:46:00,129.0,111,70.0,completed,34.5,0.0,ADMIN01
T00630,2025-05-26,S02,EXC003,excavator,OP1014,trenching,m3,110,wet,9.8,2025-05-26 14:20:00,176,2025-05-26 15:51:00,,,47,25.9,partial,34.3,0.0,ADMIN01
T00631,2025-05-26,S02,EXC004,electric_excavator,OP1004,excavation,m3,205,wet,9.8,2025-05-26 08:08:00,211,2025-05-26 08:07:00,2025-05-26 14:28:00,381.0,238,205.0,completed,30.5,0.0,ADMIN01
T00632,2025-05-26,S02,EXC004,electric_excavator,OP1004,truck_loading,m3,265,wet,9.8,2025-05-26 12:34:00,212,2025-05-26 14:38:00,,,101,115.9,partial,34.4,0.0,ADMIN01
T00633,2025-05-26,S01,EXC005,electric_mini_excavator,OP1005,trenching,m3,25,dry,0.0,2025-05-26 08:08:00,150,2025-05-26 08:05:00,2025-05-26 11:16:00,191.0,154,25.0,completed,33.9,0.0,ADMIN01
T00634,2025-05-26,S01,EXC005,electric_mini_excavator,OP1005,excavation,m3,30,dry,0.0,2025-05-26 11:33:00,144,2025-05-26 11:22:00,2025-05-26 14:50:00,208.0,131,30.0,completed,37.4,0.0,ADMIN01
T00635,2025-05-26,S01,EXC005,electric_mini_excavator,OP1005,trenching,m3,25,dry,0.0,2025-05-26 14:07:00,150,2025-05-26 15:01:00,,,84,15.3,partial,38.0,0.0,ADMIN01
T00636,2025-05-26,S03,EXC006,excavator,OP1006,excavation,m3,110,rocky,26.3,2025-05-26 08:08:00,113,2025-05-26 08:05:00,2025-05-26 10:22:00,137.0,109,110.0,completed,26.6,0.0,ADMIN01
T00637,2025-05-26,S03,EXC006,excavator,OP1006,trenching,m3,115,rocky,26.3,2025-05-26 10:56:00,184,2025-05-26 10:28:00,2025-05-26 15:27:00,299.0,190,115.0,completed,31.1,0.0,ADMIN01
T00638,2025-05-26,S03,EXC006,excavator,OP1006,excavation,m3,110,rocky,26.3,2025-05-26 14:10:00,113,2025-05-26 15:35:00,,,60,57.7,partial,32.0,0.0,ADMIN01
T00639,2025-05-26,S01,WL001,wheel_loader,OP1007,truck_loading,m3,360,dry,0.0,2025-05-26 08:08:00,216,2025-05-26 08:07:00,2025-05-26 15:17:00,430.0,221,360.0,completed,35.7,0.0,ADMIN01
T00640,2025-05-26,S01,WL001,wheel_loader,OP1007,stockpiling,m3,250,dry,0.0,2025-05-26 12:39:00,120,2025-05-26 15:22:00,,,65,121.5,partial,37.9,0.0,ADMIN01
T00641,2025-05-26,S01,WL001,wheel_loader,OP1007,truck_loading,m3,365,dry,0.0,2025-05-26 14:49:00,219,,,,0,0.0,not_started,,0.0,ADMIN01
T00642,2025-05-26,S03,WL002,wheel_loader,OP1015,stockpiling,m3,265,rocky,26.3,2025-05-26 08:08:00,127,2025-05-26 08:07:00,2025-05-26 11:08:00,181.0,124,265.0,completed,27.2,0.0,ADMIN01
T00643,2025-05-26,S03,WL002,wheel_loader,OP1015,truck_loading,m3,340,rocky,26.3,2025-05-26 11:10:00,204,2025-05-26 11:17:00,,,204,309.6,partial,31.7,0.0,ADMIN01
T00644,2025-05-26,S03,WL002,wheel_loader,OP1015,truck_loading,m3,370,rocky,26.3,2025-05-26 14:44:00,222,,,,0,0.0,not_started,,0.0,ADMIN01
T00645,2025-05-26,S02,DZ001,dozer,OP1009,grading,m2,805,wet,9.8,2025-05-26 08:08:00,97,2025-05-26 08:07:00,2025-05-26 10:15:00,128.0,96,805.0,completed,28.0,0.0,ADMIN01
T00646,2025-05-26,S02,DZ001,dozer,OP1009,spreading,m3,145,wet,9.8,2025-05-26 09:55:00,95,2025-05-26 10:19:00,2025-05-26 12:14:00,115.0,93,145.0,completed,31.6,0.0,ADMIN01
T00647,2025-05-26,S02,DZ001,dozer,OP1009,spreading,m3,165,wet,9.8,2025-05-26 12:25:00,108,2025-05-26 12:26:00,2025-05-26 15:24:00,178.0,113,165.0,completed,34.4,0.0,ADMIN01
T00648,2025-05-26,S02,DZ001,dozer,OP1009,spreading,m3,275,wet,9.8,2025-05-26 14:23:00,180,2025-05-26 15:36:00,,,71,96.2,partial,34.3,0.0,ADMIN01
T00649,2025-05-26,S03,DZ002,dozer,OP1010,spreading,m3,160,rocky,26.3,2025-05-26 08:08:00,105,2025-05-26 08:06:00,2025-05-26 09:35:00,89.0,80,160.0,completed,26.0,0.0,ADMIN01
T00650,2025-05-26,S03,DZ002,dozer,OP1010,grading,m2,1770,rocky,26.3,2025-05-26 10:48:00,212,2025-05-26 09:44:00,2025-05-26 13:24:00,220.0,160,1770.0,completed,29.5,0.0,ADMIN01
T00651,2025-05-26,S01,BH001,backhoe_loader,OP1011,trenching,m3,60,dry,0.0,2025-05-26 08:08:00,216,2025-05-26 08:05:00,2025-05-26 11:32:00,207.0,180,60.0,completed,34.1,0.0,ADMIN01
T00652,2025-05-26,S01,BH001,backhoe_loader,OP1011,trenching,m3,65,dry,0.0,2025-05-26 12:39:00,234,2025-05-26 11:43:00,,,187,61.9,partial,37.7,0.0,ADMIN01
T00653,2025-05-26,S02,BH002,backhoe_loader,OP1012,trenching,m3,40,wet,9.8,2025-05-26 08:08:00,144,2025-05-26 08:06:00,2025-05-26 11:35:00,209.0,176,40.0,completed,29.2,0.0,ADMIN01
T00654,2025-05-26,S02,BH002,backhoe_loader,OP1012,backfilling,m3,85,wet,9.8,2025-05-26 11:27:00,175,2025-05-26 11:40:00,2025-05-26 16:34:00,294.0,207,85.0,completed,34.1,0.0,ADMIN01
T00655,2025-05-26,S02,BH002,backhoe_loader,OP1012,backfilling,m3,90,wet,9.8,2025-05-26 14:32:00,185,2025-05-26 16:46:00,,,12,5.4,partial,34.2,0.0,ADMIN01
T00656,2025-05-27,S01,EXC001,mini_excavator,OP1001,trenching,m3,30,dry,0.0,2025-05-27 08:08:00,180,2025-05-27 08:08:00,2025-05-27 11:18:00,190.0,156,30.0,completed,34.3,0.0,ADMIN01
T00657,2025-05-27,S01,EXC001,mini_excavator,OP1001,excavation,m3,20,dry,0.0,2025-05-27 12:03:00,96,2025-05-27 11:24:00,2025-05-27 14:06:00,162.0,95,20.0,completed,37.4,0.0,ADMIN01
T00658,2025-05-27,S01,EXC001,mini_excavator,OP1001,excavation,m3,25,dry,0.0,2025-05-27 13:49:00,120,2025-05-27 14:10:00,2025-05-27 16:21:00,131.0,115,25.0,completed,38.3,0.0,ADMIN01
T00659,2025-05-27,S01,EXC002,excavator,OP1002,excavation,m3,185,dry,0.0,2025-05-27 08:08:00,190,2025-05-27 08:06:00,2025-05-27 10:59:00,173.0,143,185.0,completed,34.0,0.0,ADMIN01
T00660,2025-05-27,S01,EXC002,excavator,OP1002,truck_loading,m3,215,dry,0.0,2025-05-27 12:13:00,172,2025-05-27 11:03:00,2025-05-27 15:53:00,290.0,169,215.0,completed,37.8,0.0,ADMIN01
T00661,2025-05-27,S02,EXC003,excavator,OP1003,truck_loading,m3,245,dry,0.0,2025-05-27 08:08:00,196,2025-05-27 08:07:00,2025-05-27 11:56:00,229.0,197,245.0,completed,29.8,0.0,ADMIN01
T00662,2025-05-27,S02,EXC003,excavator,OP1003,trenching,m3,80,dry,0.0,2025-05-27 12:19:00,128,2025-05-27 12:02:00,2025-05-27 15:04:00,182.0,112,80.0,completed,34.2,0.0,ADMIN01
T00663,2025-05-27,S02,EXC003,excavator,OP1003,truck_loading,m3,190,dry,0.0,2025-05-27 14:37:00,152,2025-05-27 15:08:00,,,63,80.4,partial,34.4,0.0,ADMIN01
T00664,2025-05-27,S02,EXC004,electric_excavator,OP1004,excavation,m3,220,dry,0.0,2025-05-27 08:08:00,226,2025-05-27 08:06:00,2025-05-27 13:48:00,342.0,199,220.0,completed,30.0,0.0,ADMIN01
T00665,2025-05-27,S02,EXC004,electric_excavator,OP1004,excavation,m3,190,dry,0.0,2025-05-27 12:49:00,195,2025-05-27 14:00:00,,,130,134.6,partial,34.5,0.0,ADMIN01
T00666,2025-05-27,S01,EXC005,electric_mini_excavator,OP1005,excavation,m3,30,dry,0.0,2025-05-27 08:08:00,144,2025-05-27 08:06:00,2025-05-27 10:34:00,148.0,119,30.0,completed,33.8,0.0,ADMIN01
T00667,2025-05-27,S01,EXC005,electric_mini_excavator,OP1005,trenching,m3,35,dry,0.0,2025-05-27 11:27:00,210,2025-05-27 10:43:00,2025-05-27 16:11:00,328.0,225,35.0,completed,37.6,0.0,ADMIN01
T00668,2025-05-27,S03,EXC006,excavator,OP1015,trenching,m3,70,rocky,0.0,2025-05-27 08:08:00,112,2025-05-27 08:05:00,2025-05-27 10:49:00,164.0,144,70.0,completed,27.8,0.0,ADMIN01
T00669,2025-05-27,S03,EXC006,excavator,OP1015,excavation,m3,165,rocky,0.0,2025-05-27 10:55:00,170,2025-05-27 10:59:00,2025-05-27 15:48:00,289.0,193,165.0,completed,32.8,0.0,ADMIN01
T00670,2025-05-27,S03,EXC006,excavator,OP1015,trenching,m3,65,rocky,0.0,2025-05-27 13:55:00,104,2025-05-27 15:58:00,,,36,16.0,partial,33.3,0.0,ADMIN01
T00671,2025-05-27,S01,WL001,wheel_loader,OP1007,truck_loading,m3,325,dry,0.0,2025-05-27 08:08:00,195,2025-05-27 08:06:00,2025-05-27 13:32:00,326.0,178,325.0,completed,35.1,0.0,ADMIN01
T00672,2025-05-27,S01,WL001,wheel_loader,OP1007,truck_loading,m3,315,dry,0.0,2025-05-27 12:18:00,189,2025-05-27 13:41:00,,,137,214.4,partial,38.2,0.0,ADMIN01
T00673,2025-05-27,S03,WL002,wheel_loader,OP1008,stockpiling,m3,275,rocky,0.0,2025-05-27 08:08:00,132,2025-05-27 08:08:00,2025-05-27 10:35:00,147.0,108,275.0,completed,27.7,0.0,ADMIN01
T00674,2025-05-27,S03,WL002,wheel_loader,OP1008,truck_loading,m3,255,rocky,0.0,2025-05-27 11:15:00,153,2025-05-27 10:41:00,2025-05-27 15:01:00,260.0,144,255.0,completed,32.4,0.0,ADMIN01
T00675,2025-05-27,S03,WL002,wheel_loader,OP1008,truck_loading,m3,370,rocky,0.0,2025-05-27 13:58:00,222,2025-05-27 15:05:00,,,79,141.6,partial,33.5,0.0,ADMIN01
T00676,2025-05-27,S02,DZ001,dozer,OP1009,grading,m2,1340,dry,0.0,2025-05-27 08:08:00,161,2025-05-27 08:05:00,2025-05-27 11:15:00,190.0,154,1340.0,completed,29.2,0.0,ADMIN01
T00677,2025-05-27,S02,DZ001,dozer,OP1009,grading,m2,1000,dry,0.0,2025-05-27 11:44:00,120,2025-05-27 11:27:00,2025-05-27 14:17:00,170.0,111,1000.0,completed,33.5,0.0,ADMIN01
T00678,2025-05-27,S02,DZ001,dozer,OP1009,spreading,m3,295,dry,0.0,2025-05-27 13:54:00,193,2025-05-27 14:22:00,,,105,176.3,partial,34.5,0.0,ADMIN01
T00679,2025-05-27,S03,DZ002,dozer,OP1010,grading,m2,1790,rocky,0.0,2025-05-27 08:08:00,215,2025-05-27 08:06:00,2025-05-27 11:09:00,183.0,158,1790.0,completed,28.1,0.0,ADMIN01
T00680,2025-05-27,S03,DZ002,dozer,OP1010,spreading,m3,295,rocky,0.0,2025-05-27 12:38:00,193,2025-05-27 11:21:00,2025-05-27 15:02:00,221.0,151,295.0,completed,32.8,0.0,ADMIN01
T00681,2025-05-27,S01,BH001,backhoe_loader,OP1011,trenching,m3,60,dry,0.0,2025-05-27 08:08:00,216,2025-05-27 08:08:00,2025-05-27 11:46:00,218.0,178,60.0,completed,34.6,0.0,ADMIN01
T00682,2025-05-27,S01,BH001,backhoe_loader,OP1011,backfilling,m3,110,dry,0.0,2025-05-27 12:39:00,226,2025-05-27 11:58:00,,,226,103.8,partial,38.1,0.0,ADMIN01
T00683,2025-05-27,S02,BH002,backhoe_loader,OP1012,trenching,m3,30,dry,0.0,2025-05-27 08:08:00,108,2025-05-27 08:06:00,2025-05-27 10:00:00,114.0,103,30.0,completed,28.1,0.0,ADMIN01
T00684,2025-05-27,S02,BH002,backhoe_loader,OP1012,trenching,m3,55,dry,0.0,2025-05-27 10:51:00,198,2025-05-27 10:11:00,2025-05-27 14:33:00,262.0,177,55.0,completed,32.8,0.0,ADMIN01
T00685,2025-05-27,S02,BH002,backhoe_loader,OP1012,backfilling,m3,90,dry,0.0,2025-05-27 14:19:00,185,2025-05-27 14:43:00,,,92,44.5,partial,34.5,0.0,ADMIN01
T00686,2025-05-28,S01,EXC001,mini_excavator,OP1001,excavation,m3,30,dry,0.0,2025-05-28 08:08:00,144,2025-05-28 08:05:00,2025-05-28 10:56:00,171.0,140,30.0,completed,34.1,0.0,ADMIN01
T00687,2025-05-28,S01,EXC001,mini_excavator,OP1001,trenching,m3,35,dry,0.0,2025-05-28 11:27:00,210,2025-05-28 11:06:00,2025-05-28 15:29:00,263.0,188,35.0,completed,37.4,0.0,ADMIN01
T00688,2025-05-28,S01,EXC002,excavator,OP1002,truck_loading,m3,190,dry,0.0,2025-05-28 08:08:00,152,2025-05-28 08:08:00,2025-05-28 11:03:00,175.0,113,190.0,completed,34.2,0.0,ADMIN01
T00689,2025-05-28,S01,EXC002,excavator,OP1002,truck_loading,m3,150,dry,0.0,2025-05-28 11:35:00,120,2025-05-28 11:11:00,2025-05-28 13:57:00,166.0,102,150.0,completed,37.0,0.0,ADMIN01
T00690,2025-05-28,S01,EXC002,excavator,OP1002,excavation,m3,145,dry,0.0,2025-05-28 13:45:00,149,2025-05-28 14:01:00,2025-05-28 16:23:00,142.0,121,145.0,completed,38.0,0.0,ADMIN01
T00691,2025-05-28,S02,EXC003,excavator,OP1003,excavation,m3,105,wet,37.9,2025-05-28 08:08:00,108,2025-05-28 08:07:00,2025-05-28 10:20:00,133.0,126,105.0,completed,27.2,0.0,ADMIN01
T00692,2025-05-28,S02,EXC003,excavator,OP1003,truck_loading,m3,195,wet,37.9,2025-05-28 10:51:00,156,2025-05-28 10:30:00,2025-05-28 15:26:00,296.0,194,195.0,completed,31.3,0.0,ADMIN01
T00693,2025-05-28,S02,EXC003,excavator,OP1003,excavation,m3,205,wet,37.9,2025-05-28 13:37:00,211,2025-05-28 15:33:00,,,62,45.4,partial,32.1,0.0,ADMIN01
T00694,2025-05-28,S02,EXC004,electric_excavator,OP1004,truck_loading,m3,230,wet,37.9,2025-05-28 08:08:00,184,2025-05-28 08:07:00,2025-05-28 16:11:00,484.0,254,230.0,completed,29.5,0.0,ADMIN01
T00695,2025-05-28,S02,EXC004,electric_excavator,OP1004,excavation,m3,180,wet,37.9,2025-05-28 12:07:00,185,2025-05-28 16:16:00,,,40,37.5,partial,32.0,0.0,ADMIN01
T00696,2025-05-28,S03,EXC006,excavator,OP1006,truck_loading,m3,175,rocky,0.0,2025-05-28 08:08:00,140,2025-05-28 08:07:00,2025-05-28 11:11:00,184.0,106,175.0,completed,27.3,0.0,ADMIN01
T00697,2025-05-28,S03,EXC006,excavator,OP1006,excavation,m3,155,rocky,0.0,2025-05-28 11:23:00,159,2025-05-28 11:22:00,2025-05-28 14:54:00,212.0,149,155.0,completed,31.0,0.0,ADMIN01
T00698,2025-05-28,S03,EXC006,excavator,OP1006,trenching,m3,100,rocky,0.0,2025-05-28 14:12:00,160,2025-05-28 15:02:00,,,96,54.7,partial,31.6,0.0,ADMIN01
T00699,2025-05-28,S01,WL001,wheel_loader,OP1007,stockpiling,m3,370,dry,0.0,2025-05-28 08:08:00,178,2025-05-28 08:08:00,2025-05-28 12:25:00,257.0,186,370.0,completed,34.9,0.0,ADMIN01
T00700,2025-05-28,S01,WL001,wheel_loader,OP1007,stockpiling,m3,250,dry,0.0,2025-05-28 12:01:00,120,2025-05-28 13:15:00,2025-05-28 16:30:00,195.0,133,250.0,completed,37.9,0.0,ADMIN01
T00701,2025-05-28,S01,WL001,wheel_loader,OP1007,stockpiling,m3,310,dry,0.0,2025-05-28 14:11:00,149,2025-05-28 16:39:00,,,12,22.7,partial,37.7,0.0,ADMIN01
T00702,2025-05-28,S03,WL002,wheel_loader,OP1008,stockpiling,m3,250,rocky,0.0,2025-05-28 08:08:00,120,2025-05-28 08:05:00,2025-05-28 10:23:00,138.0,105,250.0,completed,26.7,0.0,ADMIN01
T00703,2025-05-28,S03,WL002,wheel_loader,OP1008,truck_loading,m3,290,rocky,0.0,2025-05-28 11:03:00,174,2025-05-28 10:32:00,2025-05-28 14:54:00,262.0,170,290.0,completed,30.6,0.0,ADMIN01
T00704,2025-05-28,S03,WL002,wheel_loader,OP1008,stockpiling,m3,385,rocky,0.0,2025-05-28 14:07:00,185,2025-05-28 15:00:00,,,101,216.0,partial,31.6,0.0,ADMIN01
T00705,2025-05-28,S02,DZ001,dozer,OP1009,site_clearing,m2,845,wet,37.9,2025-05-28 08:08:00,152,2025-05-28 08:07:00,2025-05-28 11:01:00,174.0,165,845.0,completed,27.6,0.0,ADMIN01
T00706,2025-05-28,S02,DZ001,dozer,OP1009,grading,m2,1090,wet,37.9,2025-05-28 11:35:00,131,2025-05-28 11:12:00,2025-05-28 14:43:00,211.0,145,1090.0,completed,31.5,0.0,ADMIN01
T00707,2025-05-28,S02,DZ001,dozer,OP1009,spreading,m3,260,wet,37.9,2025-05-28 13:56:00,170,2025-05-28 14:48:00,,,110,161.2,partial,32.2,0.0,ADMIN01
T00708,2025-05-28,S03,DZ002,dozer,OP1010,site_clearing,m2,895,rocky,0.0,2025-05-28 08:08:00,161,2025-05-28 08:05:00,2025-05-28 11:12:00,187.0,134,895.0,completed,27.2,0.0,ADMIN01
T00709,2025-05-28,S03,DZ002,dozer,OP1010,grading,m2,1440,rocky,0.0,2025-05-28 11:44:00,173,2025-05-28 11:24:00,2025-05-28 15:16:00,232.0,146,1440.0,completed,31.1,0.0,ADMIN01
T00710,2025-05-28,S03,DZ002,dozer,OP1010,site_clearing,m2,1240,rocky,0.0,2025-05-28 14:47:00,223,2025-05-28 15:21:00,,,81,443.7,partial,31.6,0.0,ADMIN01
T00711,2025-05-28,S01,BH001,backhoe_loader,OP1011,backfilling,m3,100,dry,0.0,2025-05-28 08:08:00,206,2025-05-28 08:08:00,2025-05-28 11:52:00,224.0,189,100.0,completed,34.7,0.0,ADMIN01
T00712,2025-05-28,S01,BH001,backhoe_loader,OP1011,trenching,m3,55,dry,0.0,2025-05-28 12:29:00,198,2025-05-28 12:04:00,2025-05-28 16:28:00,264.0,191,55.0,completed,37.8,0.0,ADMIN01
T00713,2025-05-28,S02,BH002,backhoe_loader,OP1014,backfilling,m3,110,wet,37.9,2025-05-28 08:08:00,226,2025-05-28 08:07:00,2025-05-28 13:34:00,327.0,211,110.0,completed,28.9,0.0,ADMIN01
T00714,2025-05-28,S02,BH002,backhoe_loader,OP1014,trenching,m3,60,wet,37.9,2025-05-28 12:49:00,216,2025-05-28 13:38:00,,,172,49.8,partial,32.2,0.0,ADMIN01
T00715,2025-05-29,S01,EXC001,mini_excavator,OP1013,excavation,m3,45,dry,0.0,2025-05-29 08:08:00,216,2025-05-29 08:07:00,2025-05-29 11:25:00,198.0,178,45.0,completed,34.6,0.0,ADMIN01
T00716,2025-05-29,S01,EXC001,mini_excavator,OP1013,excavation,m3,30,dry,0.0,2025-05-29 12:39:00,144,2025-05-29 11:35:00,2025-05-29 14:38:00,183.0,118,30.0,completed,37.6,0.0,ADMIN01
T00717,2025-05-29,S01,EXC002,excavator,OP1002,excavation,m3,180,dry,0.0,2025-05-29 08:08:00,185,2025-05-29 08:06:00,2025-05-29 11:09:00,183.0,160,180.0,completed,34.4,0.0,ADMIN01
T00718,2025-05-29,S01,EXC002,excavator,OP1002,trenching,m3,120,dry,0.0,2025-05-29 12:08:00,192,2025-05-29 11:19:00,2025-05-29 15:47:00,268.0,179,120.0,completed,37.7,0.0,ADMIN01
T00719,2025-05-29,S02,EXC003,excavator,OP1003,truck_loading,m3,250,wet,16.9,2025-05-29 08:08:00,200,2025-05-29 08:05:00,2025-05-29 13:56:00,351.0,230,250.0,completed,30.5,3.2,ADMIN01
T00720,2025-05-29,S02,EXC003,excavator,OP1003,truck_loading,m3,240,wet,16.9,2025-05-29 12:23:00,192,2025-05-29 14:07:00,,,127,107.2,partial,35.2,0.0,ADMIN01
T00721,2025-05-29,S02,EXC004,electric_excavator,OP1004,truck_loading,m3,130,wet,16.9,2025-05-29 08:08:00,104,2025-05-29 08:07:00,2025-05-29 11:17:00,190.0,133,130.0,completed,28.6,3.1,ADMIN01
T00722,2025-05-29,S02,EXC004,electric_excavator,OP1004,excavation,m3,160,wet,16.9,2025-05-29 10:47:00,165,2025-05-29 11:24:00,,,200,146.1,partial,34.8,0.0,ADMIN01
T00723,2025-05-29,S02,EXC004,electric_excavator,OP1004,truck_loading,m3,250,wet,16.9,2025-05-29 13:42:00,200,,,,0,0.0,not_started,,0.0,ADMIN01
T00724,2025-05-29,S01,EXC005,electric_mini_excavator,OP1005,trenching,m3,35,dry,0.0,2025-05-29 08:08:00,210,2025-05-29 08:08:00,2025-05-29 11:53:00,225.0,194,35.0,completed,34.8,0.0,ADMIN01
T00725,2025-05-29,S01,EXC005,electric_mini_excavator,OP1005,excavation,m3,25,dry,0.0,2025-05-29 12:33:00,120,2025-05-29 11:57:00,2025-05-29 15:29:00,212.0,117,25.0,completed,37.9,0.0,ADMIN01
T00726,2025-05-29,S01,EXC005,electric_mini_excavator,OP1005,trenching,m3,30,dry,0.0,2025-05-29 14:43:00,180,2025-05-29 15:33:00,,,62,9.5,partial,38.0,0.0,ADMIN01
T00727,2025-05-29,S03,EXC006,excavator,OP1006,truck_loading,m3,270,rocky,5.1,2025-05-29 08:08:00,216,2025-05-29 08:08:00,2025-05-29 13:42:00,334.0,167,270.0,completed,28.5,0.0,ADMIN01
T00728,2025-05-29,S03,EXC006,excavator,OP1006,trenching,m3,115,rocky,5.1,2025-05-29 12:39:00,184,2025-05-29 13:48:00,,,143,85.3,partial,31.2,9.5,ADMIN01
T00729,2025-05-29,S01,WL001,wheel_loader,OP1007,stockpiling,m3,265,dry,0.0,2025-05-29 08:08:00,127,2025-05-29 08:08:00,2025-05-29 10:39:00,151.0,104,265.0,completed,34.2,0.0,ADMIN01
T00730,2025-05-29,S01,WL001,wheel_loader,OP1007,stockpiling,m3,445,dry,0.0,2025-05-29 11:10:00,214,2025-05-29 10:49:00,2025-05-29 16:46:00,357.0,218,445.0,completed,37.6,0.0,ADMIN01
T00731,2025-05-29,S03,WL002,wheel_loader,OP1008,stockpiling,m3,390,rocky,5.1,2025-05-29 08:08:00,187,2025-05-29 08:08:00,2025-05-29 11:45:00,217.0,173,390.0,completed,27.6,0.0,ADMIN01
T00732,2025-05-29,S03,WL002,wheel_loader,OP1008,stockpiling,m3,380,rocky,5.1,2025-05-29 12:10:00,182,2025-05-29 11:57:00,2025-05-29 16:26:00,269.0,172,380.0,completed,31.4,7.5,ADMIN01
T00733,2025-05-29,S02,DZ001,dozer,OP1009,spreading,m3,205,wet,16.9,2025-05-29 08:08:00,134,2025-05-29 08:08:00,2025-05-29 11:00:00,172.0,140,205.0,completed,28.2,3.0,ADMIN01
T00734,2025-05-29,S02,DZ001,dozer,OP1009,site_clearing,m2,1250,wet,16.9,2025-05-29 11:17:00,225,2025-05-29 11:05:00,,,262,1198.7,partial,34.6,0.0,ADMIN01
T00735,2025-05-29,S03,DZ002,dozer,OP1006,spreading,m3,210,rocky,5.1,2025-05-29 08:08:00,137,2025-05-29 08:05:00,2025-05-29 10:26:00,141.0,106,210.0,completed,26.5,0.0,ADMIN01
T00736,2025-05-29,S03,DZ002,dozer,OP1006,site_clearing,m2,585,rocky,5.1,2025-05-29 10:35:00,105,2025-05-29 10:34:00,2025-05-29 12:18:00,104.0,96,585.0,completed,29.9,0.0,ADMIN01
T00737,2025-05-29,S03,DZ002,dozer,OP1006,site_clearing,m2,1205,rocky,5.1,2025-05-29 12:30:00,217,2025-05-29 12:24:00,2025-05-29 16:54:00,270.0,190,1205.0,completed,31.4,9.1,ADMIN01
T00738,2025-05-29,S01,BH001,backhoe_loader,OP1011,backfilling,m3,70,dry,0.0,2025-05-29 08:08:00,144,2025-05-29 08:05:00,2025-05-29 10:28:00,143.0,129,70.0,completed,34.0,0.0,ADMIN01
T00739,2025-05-29,S01,BH001,backhoe_loader,OP1011,backfilling,m3,100,dry,0.0,2025-05-29 11:27:00,206,2025-05-29 10:32:00,2025-05-29 14:41:00,249.0,182,100.0,completed,37.1,0.0,ADMIN01
T00740,2025-05-29,S02,BH002,backhoe_loader,OP1014,trenching,m3,50,wet,16.9,2025-05-29 08:08:00,180,2025-05-29 08:07:00,2025-05-29 12:10:00,243.0,203,50.0,completed,29.5,3.1,ADMIN01
T00741,2025-05-29,S02,BH002,backhoe_loader,OP1014,trenching,m3,45,wet,16.9,2025-05-29 12:03:00,162,2025-05-29 12:15:00,2025-05-29 16:49:00,274.0,159,45.0,completed,35.1,0.0,ADMIN01
